"","V1","V2","V3"
"1",21,1.48736985019513,0.0112444113820283
"2",22,1.47879943873763,0.00959648218940754
"3",23,1.48182189548187,0.0147753762169405
"4",24,1.50088270139631,0.0121630364708193
"5",25,1.4984797188475,0.011427302790621
"6",26,1.48229087084853,0.0101114842387515
"7",27,1.47584983207907,0.0116345389558373
"8",28,1.46690517036063,0.0123327254798121
"9",29,1.45064808083617,0.00973233480967849
"10",30,1.4492663963405,0.00930127690304509
"11",31,1.45406794401685,0.00892719631696729
"12",32,1.46074297835718,0.00943657689152718
"13",33,1.45801115050247,0.0107454314259635
"14",34,1.45896710540009,0.0117596503495253
"15",35,1.47307451959646,0.0119768636653403
"16",36,1.47102875221464,0.0117400239822256
"17",37,1.46517013191948,0.0108450102708357
"18",38,1.47452358294423,0.0105198256795393
"19",39,1.48221409533839,0.0126977587844891
"20",40,1.49182466568661,0.0138109914084854
"21",41,1.49345224932436,0.0166285433315381
"22",42,1.48913790031209,0.0150686941098655
"23",43,1.49432774190921,0.0144878603680283
"24",44,1.48403711950843,0.0102175587179342
"25",45,1.4972257923805,0.0127841979832732
"26",46,1.49986311895942,0.0116392978299476
"27",47,1.48629233021424,0.0124703047392981
"28",48,1.49102392397441,0.0142662811830925
"29",49,1.46156997972565,0.0174460232200972
"30",50,1.44673761043782,0.010319665868917
"31",51,1.45335875788922,0.0110331479689685
"32",52,1.45822228739291,0.0102625684546816
"33",53,1.45659682459814,0.0106444624442991
"34",54,1.45549760032213,0.0105057926624927
"35",55,1.46623987212196,0.0112283904377473
"36",56,1.48583797711118,0.0131096925449483
"37",57,1.49625253670143,0.0125867865445023
"38",58,1.50200489575576,0.0128801307710122
"39",59,1.51210407053883,0.0128532818061908
"40",60,1.51853273508822,0.0133177730297165
"41",61,1.52098312600476,0.0135181838315689
"42",62,1.52282943025864,0.0141113883596365
"43",63,1.53073827659385,0.0138798750645076
"44",64,1.53287519066219,0.0144419891778971
"45",65,1.53546144047023,0.0142721826668777
"46",66,1.54422006125489,0.0140959604159603
"47",67,1.54263947077418,0.014573116512322
"48",68,1.53581001471539,0.0128978419864265
"49",69,1.53831004526075,0.0128252382002422
"50",70,1.52538501232725,0.0144401566937874
"51",71,1.51133344067595,0.012494985677454
"52",72,1.49755891507527,0.0113904543756356
"53",73,1.49026723163339,0.0101014412580787
"54",74,1.48297412978885,0.0101004703192213
"55",75,1.47832920778401,0.0095530019780929
"56",76,1.47758200166549,0.0101670587668679
"57",77,1.47914800607996,0.0104720034909776
"58",78,1.48589634179185,0.011374357636056
"59",79,1.48311718591679,0.0111631651648091
"60",80,1.49818319194065,0.0111377771294064
"61",81,1.49854306679881,0.0105100425853208
"62",82,1.49865667422342,0.0107396160472342
"63",83,1.49627176352597,0.0106919732154971
"64",84,1.5010581362798,0.011062402437332
"65",85,1.51777675069433,0.0122329695504936
"66",86,1.52300247342768,0.0110203111421637
"67",87,1.52157975492694,0.011119889690249
"68",88,1.51089701615839,0.0105685515223266
"69",89,1.50631247795192,0.0105483520290267
"70",90,1.51158004877429,0.0118471069878791
"71",91,1.52635704147034,0.0121690208796386
"72",92,1.52625942810696,0.0106344239628657
