"","V1","V2","V3"
"1",21,1.79201389921043,0.0192591998555424
"2",22,1.80011517777393,0.018878649975756
"3",23,1.80480046474014,0.0187113983314565
"4",24,1.80742009214146,0.0191669968547198
"5",25,1.80895297147981,0.0189795450288658
"6",26,1.81000557468215,0.0190314673551128
"7",27,1.80483585403214,0.019036973343058
"8",28,1.80224308917792,0.018499807776453
"9",29,1.80304333895701,0.019367523920199
"10",30,1.80451685169988,0.0193951362833848
"11",31,1.80481847136046,0.0192209299538422
"12",32,1.80241874792605,0.0192182289544408
"13",33,1.80410632740254,0.0194872934224424
"14",34,1.8000288431636,0.0201675355340822
"15",35,1.79788967189643,0.0202779133167484
"16",36,1.7995016618273,0.0210824331389474
"17",37,1.801109244851,0.0208610460794111
"18",38,1.80334794932627,0.021364958028278
"19",39,1.80341299808821,0.0211262452473007
"20",40,1.80039560138909,0.0210157486274883
"21",41,1.8034244672611,0.0214061466868695
"22",42,1.80323439805996,0.0217755661044101
"23",43,1.80954421285991,0.0215565329674801
"24",44,1.81153228784501,0.0205360177698189
"25",45,1.81366530030126,0.0200019093562372
"26",46,1.81980520846468,0.0201211709746678
"27",47,1.81727054637831,0.0200899201921056
"28",48,1.8235444882011,0.0192406584812762
"29",49,1.82077719725404,0.0198455360101104
"30",50,1.81681782490744,0.0192817934170773
"31",51,1.81365097263066,0.0197777855037732
"32",52,1.80812907795865,0.020130135723934
"33",53,1.80594369651203,0.0196440372059932
"34",54,1.80619817839828,0.0199615258290927
"35",55,1.80616199036241,0.0196102874022488
"36",56,1.80640255645182,0.0202432100890825
"37",57,1.81017334950395,0.0201517645622286
"38",58,1.81168266449749,0.0197161018648044
"39",59,1.8114360402126,0.0199124339348023
"40",60,1.8091671907265,0.0197465651863398
"41",61,1.80953114272553,0.0202586001875733
"42",62,1.80897819411801,0.0196332541091361
"43",63,1.81257895981429,0.0198058326057307
"44",64,1.81147546013999,0.0197750983628441
"45",65,1.80796195432041,0.0203122862515387
"46",66,1.80699278127235,0.0205287589435437
"47",67,1.81216929861618,0.0201344636085698
"48",68,1.81693480812933,0.0202582270273469
"49",69,1.82341984195115,0.0202687720175668
"50",70,1.82801270375783,0.019606971840569
"51",71,1.82975680317294,0.019632461523783
"52",72,1.8312591827927,0.0196689400545579
"53",73,1.82548613420968,0.0194175799667087
"54",74,1.82295720330584,0.0197185217752145
"55",75,1.82161649645492,0.0202797999695769
"56",76,1.81951220215798,0.020392417976775
"57",77,1.81579248258663,0.0201099277290367
"58",78,1.81394555843755,0.0200997241911094
"59",79,1.81276345958725,0.0198321370497998
"60",80,1.81039184146539,0.0200449078716197
"61",81,1.80991078503267,0.0203050417735833
"62",82,1.81017100854111,0.0211712992794069
"63",83,1.80752757755501,0.021056390073068
"64",84,1.80544766467896,0.0215710909094881
"65",85,1.8032431990855,0.0219034878086726
"66",86,1.80356684456815,0.0226037428163326
"67",87,1.80750404760686,0.0219746278046604
"68",88,1.81347246947527,0.0219432450887285
"69",89,1.81567036699677,0.0219841444694667
"70",90,1.81154494837358,0.022084477281001
"71",91,1.81460090130743,0.0224573295541596
"72",92,1.81670170219736,0.0224510417970388
"73",93,1.81776989475712,0.0224797172551826
"74",94,1.82014848569987,0.0213795039094669
"75",95,1.81603968130113,0.0211919658594459
"76",96,1.8155437682996,0.0212632434540771
"77",97,1.81793812511836,0.021419199127611
"78",98,1.81246257989273,0.0221129440263779
"79",99,1.81135357201213,0.0209579711593999
"80",100,1.8113089751522,0.0211680726224664
"81",101,1.80610133821108,0.020893980334064
"82",102,1.8077112992325,0.020614018852911
"83",103,1.80544256789698,0.0198421088384272
"84",104,1.80784733262646,0.0208696944053567
"85",105,1.80788938888302,0.0211679161636127
"86",106,1.8099140682618,0.0206241868251067
"87",107,1.80862909354804,0.020279770530585
"88",108,1.81000236916563,0.0207686476551506
"89",109,1.81010338146392,0.0205313513283755
"90",110,1.81136919413161,0.0210756640342755
"91",111,1.80959632247774,0.0207471084449976
"92",112,1.80271877903218,0.0201652482713901
"93",113,1.80437118498303,0.0208732213109076
"94",114,1.80976844559366,0.0203692026857181
"95",115,1.81434436684773,0.0205556613372835
"96",116,1.81598719707239,0.0204818229045822
"97",117,1.81696004595726,0.0211592349933685
"98",118,1.81711945600938,0.0209976229140689
"99",119,1.8183635293587,0.0214532885135529
"100",120,1.81901515831773,0.0219747054740248
"101",121,1.81801592732559,0.0222128501928977
"102",122,1.81877588051472,0.0223827924407984
"103",123,1.81557508737417,0.0221811734181211
"104",124,1.81342625297817,0.0227919130043214
"105",125,1.81353534802908,0.0223016681925082
"106",126,1.81474510307985,0.0223680050337635
"107",127,1.81254515460974,0.0223776814394283
"108",128,1.81074787838094,0.0230395704945092
"109",129,1.80967784865926,0.0227638301404401
"110",130,1.80975964986643,0.022010148019921
"111",131,1.80969204829855,0.0216958342871393
"112",132,1.80751187210223,0.0216799730328296
"113",133,1.80828260930685,0.0211164589307055
"114",134,1.80974841572465,0.0209954021219188
"115",135,1.80717649136835,0.0216954886248271
"116",136,1.8058738559145,0.0214008910341941
"117",137,1.80675487788304,0.0214122794367895
"118",138,1.80775887037825,0.0218214737337516
"119",139,1.81149086327671,0.021708713574246
"120",140,1.81295127896209,0.0219916868677239
"121",141,1.81401960331435,0.0222704212432202
"122",142,1.81558377354182,0.0228741357078906
"123",143,1.81665318918262,0.0222439067995417
"124",144,1.81613342218533,0.022419152604603
"125",145,1.81496111596809,0.0231447944144804
"126",146,1.81541595988577,0.0227066358499171
"127",147,1.81254093247801,0.021967041744498
"128",148,1.81071109767027,0.0221403529330305
"129",149,1.8043859846787,0.0217815907312915
"130",150,1.80562846000446,0.0221052561421814
"131",151,1.80579084943677,0.0220844166454491
"132",152,1.80565651259648,0.0218491804571435
"133",153,1.80418721111758,0.0222415820558077
"134",154,1.80888141568299,0.0216372755423415
"135",155,1.81039754149796,0.0212057143431236
"136",156,1.81075006201198,0.0212423988676671
"137",157,1.81323138032298,0.0216024947047739
"138",158,1.8122077363528,0.0211638338452592
"139",159,1.80965798569043,0.0213431561782756
"140",160,1.80605717525808,0.0218078681034977
"141",161,1.80734214191871,0.0212858606042979
"142",162,1.81375394257253,0.0212488683708606
"143",163,1.81707942954286,0.0213781766945232
"144",164,1.81895326168099,0.0216162268982193
"145",165,1.81992096753299,0.0210393580966516
"146",166,1.82329063700312,0.0210902167806378
"147",167,1.82388617562763,0.0216022957117373
"148",168,1.8199159320684,0.0226727193946135
"149",169,1.82432459583748,0.0219851331054671
"150",170,1.82319395600695,0.021351814087743
"151",171,1.82141692737849,0.0219756555577365
