"","V1","V2","V3"
"fd_mean",1,1.15593949473877,0.011673906427853
"",2,1.15572516947555,0.0116750991242553
"",3,1.15550652545619,0.0117089347394234
"",4,1.15514464202266,0.0115793727834511
"",5,1.15476540334989,0.0118293584650757
"",6,1.15512889334081,0.0116264342278126
"",7,1.15476817935244,0.0117787435756481
"",8,1.15544683777719,0.0116075126395471
"",9,1.15605902635743,0.0117913751982
"",10,1.15560512391562,0.0116075503566297
"",11,1.15569454617195,0.0117431292339078
"",12,1.15578621730261,0.0117494358338877
"",13,1.1556671602096,0.0118116037551164
"",14,1.15570413124092,0.0116454858236517
"",15,1.15576194272928,0.0114050407061287
"",16,1.15548934438865,0.0118608973951521
"",17,1.15574427564962,0.0117327636471844
"",18,1.15549483855947,0.0118309798122922
"",19,1.1560600372487,0.0119079057664582
"",20,1.15567420625363,0.0116534514964688
"",21,1.15489822670422,0.0115709234046118
"",22,1.15487237743432,0.0114039041688904
"",23,1.15487095074756,0.0116540906978835
"",24,1.15551817646941,0.0116628585335379
"",25,1.15499125698264,0.011518039043164
"",26,1.15555957532273,0.0116606495414166
"",27,1.15475736390564,0.0112026421517098
"",28,1.15429011248268,0.0116537370511977
"",29,1.1549879779501,0.0114639358482168
"",30,1.15472557729937,0.0113728082121842
"",31,1.15447928864389,0.0116461691208921
"",32,1.15469112623488,0.0116718875992773
"",33,1.15476846254195,0.0118024634167836
"",34,1.15504110935098,0.0119388830116219
"",35,1.15515823387034,0.0117075929096058
"",36,1.15501857361418,0.0118082584682406
"",37,1.15531292773439,0.0116519903351859
"",38,1.15421786475945,0.0118023601720363
"",39,1.15408222285573,0.0119629435578272
"",40,1.15391682181402,0.0117724757713058
"",41,1.15422827261606,0.0119831136563883
"",42,1.15473224069436,0.0117730666995699
"",43,1.15499742679747,0.0116209340448633
"",44,1.15498529810798,0.0118784489470709
"",45,1.1555375052907,0.0116631112711548
"",46,1.15492670411922,0.0114572744885325
"",47,1.15548717435954,0.0114782404196816
"",48,1.15575665921009,0.0115767311389081
"",49,NA,NA
"",50,NA,NA
"",51,NA,NA
"",52,NA,NA
"",53,NA,NA
"",54,NA,NA
"",55,NA,NA
"",56,NA,NA
"",57,NA,NA
"",58,NA,NA
"",59,NA,NA
"",60,NA,NA
"",61,NA,NA
"",62,NA,NA
"",63,NA,NA
"",64,NA,NA
"",65,NA,NA
"",66,NA,NA
"",67,NA,NA
"",68,NA,NA
"",69,NA,NA
"",70,NA,NA
"",71,NA,NA
"",72,NA,NA
"",73,NA,NA
"",74,NA,NA
"",75,NA,NA
"",76,NA,NA
"",77,NA,NA
"",78,NA,NA
"",79,NA,NA
"",80,NA,NA
"",81,NA,NA
"",82,NA,NA
"",83,NA,NA
"",84,NA,NA
"",85,NA,NA
"",86,NA,NA
"",87,NA,NA
"",88,NA,NA
"",89,NA,NA
"",90,NA,NA
"",91,NA,NA
"",92,NA,NA
"",93,NA,NA
"",94,NA,NA
"",95,NA,NA
"",96,NA,NA
"",97,NA,NA
"",98,NA,NA
"",99,NA,NA
"",100,NA,NA
"",101,NA,NA
"",102,NA,NA
"",103,NA,NA
"",104,NA,NA
"",105,NA,NA
"",106,NA,NA
"",107,NA,NA
"",108,NA,NA
"",109,NA,NA
"",110,NA,NA
"",111,NA,NA
"",112,NA,NA
"",113,NA,NA
"",114,NA,NA
"",115,NA,NA
"",116,NA,NA
"",117,NA,NA
"",118,NA,NA
"",119,NA,NA
"",120,NA,NA
