"","V1","V2","V3"
"1",21,1.60289962129507,0.0142785331078289
"2",22,1.59992423021227,0.0144444339593169
"3",23,1.60452445622754,0.0145480264071698
"4",24,1.6084019520736,0.0144664423211075
"5",25,1.60987499553557,0.0139123291594371
"6",26,1.61558159822486,0.0144278846683302
"7",27,1.62128846323292,0.0143206512164934
"8",28,1.62693420640242,0.0149234830040818
"9",29,1.63114448309713,0.0149811782320237
"10",30,1.63462889007867,0.0150854130355407
"11",31,1.63485330493999,0.0146210365351649
"12",32,1.63890260069016,0.0148900540808345
"13",33,1.63548906564884,0.0150537158428421
"14",34,1.63376012168214,0.0146416080989389
"15",35,1.6307990568644,0.0143130755690536
"16",36,1.63120855964084,0.0142678668246668
"17",37,1.6316600900289,0.0143710222683544
"18",38,1.63121211341047,0.0143438512453965
"19",39,1.63563479083247,0.0148654674421159
"20",40,1.63954358937572,0.0144187242922938
"21",41,1.64046691813346,0.0147164398465926
"22",42,1.64087985001079,0.0148140677096134
"23",43,1.63696764152188,0.0142379931929877
"24",44,1.63677806465314,0.0146033137327887
"25",45,1.64082653971016,0.0148127749696278
"26",46,1.63580355374678,0.0147933996995308
"27",47,1.64325240205119,0.0150457659268902
"28",48,1.64233297678135,0.0149249454915042
"29",49,1.64916487277405,0.0153605529107799
"30",50,1.65174180592461,0.0148267840016621
"31",51,1.65222682846679,0.0145017810960858
"32",52,1.65528874344899,0.0147471601147571
"33",53,1.65871763731902,0.0150420722693502
"34",54,1.65902662057266,0.0149300451782106
"35",55,1.65933153773689,0.0156083825127871
"36",56,1.66470205072641,0.0152480853457711
"37",57,1.66119856226741,0.0150126442355397
"38",58,1.65951905103059,0.0156027732428472
"39",59,1.65872028482946,0.0148294120417286
"40",60,1.65695733620341,0.0149815201573082
"41",61,1.65550369481969,0.0154071094091148
"42",62,1.65531186520615,0.0150538904020299
"43",63,1.65686859503213,0.0148512558021489
"44",64,1.65289568178435,0.0148977593853476
"45",65,1.65443512614174,0.0159980194259798
"46",66,1.65992759403423,0.015560306411573
"47",67,1.65526291137389,0.0153017824469512
"48",68,1.65712255812149,0.0150747941061898
"49",69,1.65381046594324,0.0147084487942015
"50",70,1.65209199839755,0.0150928299299576
"51",71,1.65147999889545,0.0152155423775469
"52",72,1.65507214582076,0.0154383937451485
"53",73,1.65750082045419,0.0154611223614099
"54",74,1.66147156993386,0.0157310789342706
"55",75,1.66246951950376,0.0162920234579178
"56",76,1.66621300792831,0.0157210368160191
"57",77,1.66470474157906,0.0161276579091054
"58",78,1.67022145330246,0.0151118174436268
"59",79,1.67126293194536,0.0154806092683328
"60",80,1.67241366058302,0.0150856292725609
"61",81,1.67247644387449,0.0150947945605025
"62",82,1.66853815275673,0.0162204315806409
"63",83,1.669446685703,0.0152313487199006
"64",84,1.66831227641709,0.0158718851483786
"65",85,1.66981262406308,0.0154686579136746
"66",86,1.66951551698063,0.0154755382100631
"67",87,1.67013751613424,0.0156219705443339
"68",88,1.67085422176597,0.0158852180484584
"69",89,1.67067226245823,0.0152948751449063
"70",90,1.67163238457663,0.0154366548959853
"71",91,1.6695210889917,0.0155385554803704
"72",92,1.66829297187351,0.0157666715862795
"73",93,1.66867132478813,0.0162847332859576
"74",94,1.66435279009114,0.0157994764767332
"75",95,1.66600732929496,0.0156489727485353
"76",96,1.66728004852736,0.0159366866166711
"77",97,1.66419322213132,0.0155362579052782
"78",98,1.66661228420428,0.0159988073224947
"79",99,1.66633361245588,0.0158281463339857
"80",100,1.66784329845509,0.015817737368711
"81",101,1.67438891035116,0.0155457075238789
"82",102,1.67421171517788,0.0161193390196722
"83",103,1.67610698996078,0.0158035108102667
"84",104,1.67155475516878,0.0154343565108389
"85",105,1.6709398754498,0.0160850717218806
"86",106,1.67071138693861,0.01572905303757
"87",107,1.67112317364313,0.0155084456131463
"88",108,1.67273558053308,0.0157223097409153
"89",109,1.67281195113293,0.0158395796980162
"90",110,1.66991889740165,0.0160310406952025
"91",111,1.66854680273651,0.0163054019116231
"92",112,1.67634898074726,0.01650632485586
"93",113,1.67659280497522,0.0156028931045408
"94",114,1.67136492364668,0.0158752810693042
"95",115,1.66923019506793,0.0154160284504555
"96",116,1.66887469045724,0.015733964281798
"97",117,1.66805020248648,0.0158749450439143
"98",118,1.66864653532844,0.015713100597139
"99",119,1.66675764964673,0.016166171979895
"100",120,1.67282347857923,0.0158847767961244
"101",121,1.67568727295268,0.0162177209361625
"102",122,1.67756099571568,0.0166815672385136
"103",123,1.68116528924129,0.0161967901473042
"104",124,1.68323321764718,0.0161388114878765
"105",125,1.68580999132272,0.0162461434537207
"106",126,1.68267705012474,0.0165437692138198
"107",127,1.68316053913891,0.0166688112204102
"108",128,1.6809622193622,0.0163551317120651
"109",129,1.68272259377698,0.0162609352929087
"110",130,1.6813853587148,0.0168206060711267
"111",131,1.67922883279916,0.0162386269999431
"112",132,1.67918541477029,0.0164660893111441
"113",133,1.67836660982109,0.0162642736177264
"114",134,1.67299901797434,0.0164082030456572
"115",135,1.6754369413632,0.0168767366871357
"116",136,1.67871609578955,0.0168834879808617
"117",137,1.67941572676147,0.0168347056642985
"118",138,1.67989708973714,0.0168042482514947
"119",139,1.67657433358316,0.0162650752675662
"120",140,1.67555317294087,0.0167999426288396
"121",141,1.67466591460557,0.0165075624031543
"122",142,1.67655512789164,0.0164678405478782
"123",143,1.67626699521774,0.0160127941718959
"124",144,1.68171072522935,0.0163359671932235
"125",145,1.68242829913119,0.0166513040433678
"126",146,1.68113707833105,0.0166237768777871
"127",147,1.68283172996921,0.0167175660067815
"128",148,1.68385375269661,0.0168044962814811
"129",149,1.69061693127908,0.0165886317882068
"130",150,1.68760261348725,0.0163153998995327
"131",151,1.68823012968294,0.016871530576448
"132",152,1.68999498812057,0.0168338269598148
"133",153,1.69089965668441,0.016540297138824
"134",154,1.68648058815037,0.0163157718215597
"135",155,1.68257178785471,0.0158999867148353
"136",156,1.68205149180827,0.0163998077190396
"137",157,1.68154068591052,0.0161529686852935
"138",158,1.68084134336458,0.0166915174692103
"139",159,1.68447972960298,0.0166643642033402
"140",160,1.68721674745758,0.0165877405819294
"141",161,1.68738349562052,0.0164275926950963
"142",162,1.68796801326717,0.0166026612846402
"143",163,1.68948512606044,0.0165640562235517
"144",164,1.68796638835493,0.0165556289760118
"145",165,1.68851552238612,0.0165133075918009
"146",166,1.69108886593854,0.016375082915694
"147",167,1.69276811076878,0.0175108691037969
"148",168,1.69786773666502,0.0167092857161759
"149",169,1.69464345910202,0.0171878730361406
"150",170,1.69640460771553,0.0161446440044349
"151",171,1.69741933589793,0.016651644291993
