"","V1","V2","V3"
"1",21,1.1070007552747,0.00618757804981249
"2",22,1.10717696036837,0.00615040063711667
"3",23,1.10739503943455,0.00613151580931453
"4",24,1.10767495558279,0.00611985713821641
"5",25,1.10776914244964,0.0061200366566743
"6",26,1.10784803137989,0.00607148117101459
"7",27,1.10774148521782,0.00609786893631623
"8",28,1.10762819075771,0.00613568865141397
"9",29,1.10757794362014,0.00614916945832948
"10",30,1.10778341794658,0.00606637152214165
"11",31,1.10796495969696,0.00611714505597205
"12",32,1.10765134480381,0.0061068140602646
"13",33,1.10752803165364,0.00605730596574134
"14",34,1.10717590586107,0.00607896644666425
"15",35,1.10709572138294,0.00610878737229818
"16",36,1.10715000887366,0.00629605891569028
"17",37,1.10714134889108,0.00637428564157084
"18",38,1.10727912886499,0.00649095199987835
"19",39,1.10749789317304,0.00649985682049732
"20",40,1.10663001525248,0.00652708737169239
"21",41,1.10686327851842,0.00654678591504315
"22",42,1.10666757389848,0.00648449830233379
"23",43,1.10685108890178,0.00641334263293595
"24",44,1.10688329637475,0.00607663358159232
"25",45,1.10732080472697,0.00600224041795048
"26",46,1.10770593974674,0.00599299753026335
"27",47,1.10810505115847,0.00598139762439454
"28",48,1.10842954787176,0.00600420841875597
"29",49,1.10841046986276,0.00599680620576173
"30",50,1.1083682982007,0.00597868994270592
"31",51,1.10837405039681,0.00595807119756916
"32",52,1.1083396567687,0.00601440060199072
"33",53,1.10822339987887,0.00601385686831233
"34",54,1.10807716119443,0.00601139575037523
"35",55,1.10824743418196,0.0060183231790869
"36",56,1.10786233793732,0.00599385012712515
"37",57,1.10814221195808,0.00596578598440786
"38",58,1.10839349964953,0.00602839391003392
"39",59,1.10857092637076,0.00598148927778764
"40",60,1.10857441209495,0.00602389911503552
"41",61,1.10841016265033,0.00598429408368042
"42",62,1.10786167627021,0.00592570294985641
"43",63,1.10787408124724,0.00590941841521082
"44",64,1.10746460411775,0.00589348215058858
"45",65,1.10704689183667,0.00586053571183431
"46",66,1.10750390904472,0.00591464514248897
"47",67,1.10721990855082,0.00589175823295809
"48",68,1.10722578417236,0.00585896785298417
"49",69,1.10767636757802,0.00583886756393417
"50",70,1.10798827366528,0.00584763412284691
